P42898	has_side_effect	C0085096
DB00115	has_disease	C0085096
P42898	has_side_effect	C0520966
DB00115	has_disease	C0520966
P42898	has_side_effect	C0575081
DB00125	has_target	P35228
P35228	has_side_effect	C0006114
DB00125	has_disease	C0006114
P35228	has_side_effect	C0018681
DB00125	has_disease	C0018681
P35228	has_side_effect	C0027540
DB00125	has_disease	C0027540
DB00125	has_target	P29474
P29474	has_side_effect	C0002895
DB00125	has_disease	C0002895
P29474	has_side_effect	C0018681
P29474	has_side_effect	C0039231
DB00125	has_disease	C0039231
DB00125	has_target	P04424
P04424	has_side_effect	C0006114
P04424	has_side_effect	C0023380
DB00125	has_disease	C0023380
P04424	has_side_effect	C0042963
DB00125	has_disease	C0042963
DB00125	has_target	P00966
P00966	has_side_effect	C0002895
P00966	has_side_effect	C0006114
P00966	has_side_effect	C0023380
P00966	has_side_effect	C0042963
DB00125	has_target	P78540
P78540	has_side_effect	C0027540
DB00126	has_target	P09172
P09172	has_side_effect	C0039070
DB00126	has_disease	C0039070
DB00130	has_target	P15104
P15104	has_side_effect	C0011570
DB00130	has_disease	C0011570
P15104	has_side_effect	C0015230
DB00130	has_disease	C0015230
DB00136	has_target	P11473
P11473	has_side_effect	C0006826
DB00136	has_disease	C0006826
P11473	has_side_effect	C0020437
DB00136	has_disease	C0020437
P11473	has_side_effect	C0020438
DB00136	has_disease	C0020438
P11473	has_side_effect	C0020538
DB00136	has_disease	C0020538
P11473	has_side_effect	C0022650
DB00136	has_disease	C0022650
P11473	has_side_effect	C0030193
DB00136	has_disease	C0030193
P11473	has_side_effect	C0033860
DB00136	has_disease	C0033860
P11473	has_side_effect	C0033975
DB00136	has_disease	C0033975
P11473	has_side_effect	C0037274
DB00136	has_disease	C0037274
P11473	has_side_effect	C0151825
DB00136	has_disease	C0151825
P11473	has_side_effect	C0151849
DB00136	has_disease	C0151849
P11473	has_side_effect	C1561643
DB00136	has_disease	C1561643
DB00145	has_target	Q9BYV1
Q9BYV1	has_side_effect	C0007222
DB00145	has_disease	C0007222
DB00145	has_target	P48637
P48637	has_side_effect	C0036572
DB00145	has_disease	C0036572
DB00145	has_target	P34896
P34896	has_side_effect	C0007222
P34896	has_side_effect	C0547030
DB00145	has_disease	C0547030
DB00145	has_target	P23415
P23415	has_side_effect	C0036572
DB00145	has_target	Q14957
Q14957	has_side_effect	C0036572
DB00145	has_target	P23378
P23378	has_side_effect	C0036572
P23378	has_side_effect	C0085584
DB00145	has_disease	C0085584
DB00145	has_target	Q12879
Q12879	has_side_effect	C0036572
Q12879	has_side_effect	C0085584
DB00145	has_target	P48067
P48067	has_side_effect	C0036572
P48067	has_side_effect	C0085584
DB00145	has_target	P23434
P23434	has_side_effect	C0036572
P23434	has_side_effect	C0085584
DB00145	has_target	Q9Y345
Q9Y345	has_side_effect	C0085584
DB00153	has_target	P11473
P11473	has_side_effect	C0002871
DB00153	has_disease	C0002871
P11473	has_side_effect	C0013336
DB00153	has_disease	C0013336
DB00153	has_disease	C0020438
DB00153	has_disease	C0020538
P11473	has_side_effect	C0029456
DB00153	has_disease	C0029456
P11473	has_side_effect	C1442839
DB00153	has_disease	C1442839
DB00153	has_target	P54289
P54289	has_side_effect	C0020538
P54289	has_side_effect	C0234238
DB00153	has_disease	C0234238
DB00153	has_target	Q8IZS8
Q8IZS8	has_side_effect	C0002871
DB00153	has_target	Q13936
Q13936	has_side_effect	C0020538
DB00153	has_target	Q01668
Q01668	has_side_effect	C0020538
Q01668	has_side_effect	C0085602
DB00153	has_disease	C0085602
DB00153	has_target	Q13698
Q13698	has_side_effect	C0009806
DB00153	has_disease	C0009806
DB00153	has_target	Q08289
Q08289	has_side_effect	C0020538
DB00153	has_target	O95180
O95180	has_side_effect	C0020538
DB00158	has_target	P15328
P15328	has_side_effect	C0036572
DB00158	has_disease	C0036572
DB00159	has_target	P35354
P35354	has_side_effect	C0003862
DB00159	has_disease	C0003862
DB00175	has_target	P04035
P04035	has_side_effect	C0022660
DB00175	has_disease	C0022660
P04035	has_side_effect	C0026848
DB00175	has_disease	C0026848
P04035	has_side_effect	C0027051
DB00175	has_disease	C0027051
P04035	has_side_effect	C0231528
DB00175	has_disease	C0231528
P04035	has_side_effect	C0242339
DB00175	has_disease	C0242339
P04035	has_side_effect	C2239176
DB00175	has_disease	C2239176
DB00176	has_target	Q12809
Q12809	has_side_effect	C0003811
DB00176	has_disease	C0003811
Q12809	has_side_effect	C0004245
DB00176	has_disease	C0004245
Q12809	has_side_effect	C0007222
DB00176	has_disease	C0007222
Q12809	has_side_effect	C0018790
DB00176	has_disease	C0018790
Q12809	has_side_effect	C0018801
DB00176	has_disease	C0018801
Q12809	has_side_effect	C0027651
DB00176	has_disease	C0027651
Q12809	has_side_effect	C0030252
DB00176	has_disease	C0030252
Q12809	has_side_effect	C0033975
DB00176	has_disease	C0033975
Q12809	has_side_effect	C0036572
DB00176	has_disease	C0036572
Q12809	has_side_effect	C0039070
DB00176	has_disease	C0039070
Q12809	has_side_effect	C0040479
DB00176	has_disease	C0040479
Q12809	has_side_effect	C0042514
DB00176	has_disease	C0042514
Q12809	has_side_effect	C0151878
DB00176	has_disease	C0151878
Q12809	has_side_effect	C0232197
DB00176	has_disease	C0232197
Q12809	has_side_effect	C0428977
DB00176	has_disease	C0428977
Q12809	has_side_effect	C0878544
DB00176	has_disease	C0878544
DB00176	has_target	P31645
P31645	has_side_effect	C0001818
DB00176	has_disease	C0001818
P31645	has_side_effect	C0003123
DB00176	has_disease	C0003123
P31645	has_side_effect	C0003467
DB00176	has_disease	C0003467
P31645	has_side_effect	C0004096
DB00176	has_disease	C0004096
P31645	has_side_effect	C0004936
DB00176	has_disease	C0004936
P31645	has_side_effect	C0007222
P31645	has_side_effect	C0009319
DB00176	has_disease	C0009319
P31645	has_side_effect	C0009806
DB00176	has_disease	C0009806
P31645	has_side_effect	C0011253
DB00176	has_disease	C0011253
P31645	has_side_effect	C0011570
DB00176	has_disease	C0011570
P31645	has_side_effect	C0011849
DB00176	has_disease	C0011849
P31645	has_side_effect	C0011991
DB00176	has_disease	C0011991
P31645	has_side_effect	C0013395
DB00176	has_disease	C0013395
P31645	has_side_effect	C0013404
DB00176	has_disease	C0013404
P31645	has_side_effect	C0015672
DB00176	has_disease	C0015672
P31645	has_side_effect	C0017178
DB00176	has_disease	C0017178
P31645	has_side_effect	C0018524
DB00176	has_disease	C0018524
P31645	has_side_effect	C0018681
DB00176	has_disease	C0018681
P31645	has_side_effect	C0018801
P31645	has_side_effect	C0020538
DB00176	has_disease	C0020538
P31645	has_side_effect	C0027051
DB00176	has_disease	C0027051
P31645	has_side_effect	C0027497
DB00176	has_disease	C0027497
P31645	has_side_effect	C0027765
DB00176	has_disease	C0027765
P31645	has_side_effect	C0028754
DB00176	has_disease	C0028754
P31645	has_side_effect	C0030193
DB00176	has_disease	C0030193
P31645	has_side_effect	C0033975
P31645	has_side_effect	C0038454
DB00176	has_disease	C0038454
P31645	has_side_effect	C0038587
DB00176	has_disease	C0038587
P31645	has_side_effect	C0042373
DB00176	has_disease	C0042373
P31645	has_side_effect	C0085633
DB00176	has_disease	C0085633
P31645	has_side_effect	C0086132
DB00176	has_disease	C0086132
P31645	has_side_effect	C0087169
DB00176	has_disease	C0087169
P31645	has_side_effect	C0149931
DB00176	has_disease	C0149931
P31645	has_side_effect	C0232462
DB00176	has_disease	C0232462
P31645	has_side_effect	C0233697
DB00176	has_disease	C0233697
P31645	has_side_effect	C0338831
DB00176	has_disease	C0338831
P31645	has_side_effect	C0424295
DB00176	has_disease	C0424295
P31645	has_side_effect	C0549622
DB00176	has_disease	C0549622
P31645	has_side_effect	C0851578
DB00176	has_disease	C0851578
P31645	has_side_effect	C0917801
DB00176	has_disease	C0917801
P31645	has_side_effect	C1956346
DB00176	has_disease	C1956346
DB00177	has_target	P30556
P30556	has_side_effect	C0003467
DB00177	has_disease	C0003467
P30556	has_side_effect	C0004238
DB00177	has_disease	C0004238
P30556	has_side_effect	C0018799
DB00177	has_disease	C0018799
P30556	has_side_effect	C0018801
DB00177	has_disease	C0018801
P30556	has_side_effect	C0020649
DB00177	has_disease	C0020649
P30556	has_side_effect	C0020651
DB00177	has_disease	C0020651
P30556	has_side_effect	C0022660
DB00177	has_disease	C0022660
P30556	has_side_effect	C0022661
DB00177	has_disease	C0022661
P30556	has_side_effect	C0035078
DB00177	has_disease	C0035078
P30556	has_side_effect	C0042373
DB00177	has_disease	C0042373
P30556	has_side_effect	C1565489
DB00177	has_disease	C1565489
DB00178	has_target	P12821
P12821	has_side_effect	C0003467
DB00178	has_disease	C0003467
P12821	has_side_effect	C0003811
DB00178	has_disease	C0003811
P12821	has_side_effect	C0004238
DB00178	has_disease	C0004238
P12821	has_side_effect	C0004936
DB00178	has_disease	C0004936
P12821	has_side_effect	C0007787
DB00178	has_disease	C0007787
P12821	has_side_effect	C0007820
DB00178	has_disease	C0007820
P12821	has_side_effect	C0008031
DB00178	has_disease	C0008031
P12821	has_side_effect	C0009782
DB00178	has_disease	C0009782
P12821	has_side_effect	C0010200
DB00178	has_disease	C0010200
P12821	has_side_effect	C0011991
DB00178	has_disease	C0011991
P12821	has_side_effect	C0015672
DB00178	has_disease	C0015672
P12821	has_side_effect	C0017152
DB00178	has_disease	C0017152
P12821	has_side_effect	C0018681
DB00178	has_disease	C0018681
P12821	has_side_effect	C0018801
DB00178	has_disease	C0018801
P12821	has_side_effect	C0020615
DB00178	has_disease	C0020615
P12821	has_side_effect	C0020649
DB00178	has_disease	C0020649
P12821	has_side_effect	C0020651
DB00178	has_disease	C0020651
P12821	has_side_effect	C0022660
DB00178	has_disease	C0022660
P12821	has_side_effect	C0027051
DB00178	has_disease	C0027051
P12821	has_side_effect	C0027765
DB00178	has_disease	C0027765
P12821	has_side_effect	C0033687
DB00178	has_disease	C0033687
P12821	has_side_effect	C0035067
DB00178	has_disease	C0035067
P12821	has_side_effect	C0036572
DB00178	has_disease	C0036572
P12821	has_side_effect	C0038454
DB00178	has_disease	C0038454
P12821	has_side_effect	C0039231
DB00178	has_disease	C0039231
P12821	has_side_effect	C0040822
DB00178	has_disease	C0040822
P12821	has_side_effect	C0042029
DB00178	has_disease	C0042029
P12821	has_side_effect	C0042109
DB00178	has_disease	C0042109
P12821	has_side_effect	C0043094
DB00178	has_disease	C0043094
P12821	has_side_effect	C0085096
DB00178	has_disease	C0085096
P12821	has_side_effect	C0151744
DB00178	has_disease	C0151744
P12821	has_side_effect	C0162429
DB00178	has_disease	C0162429
P12821	has_side_effect	C0242350
DB00178	has_disease	C0242350
P12821	has_side_effect	C0344315
DB00178	has_disease	C0344315
P12821	has_side_effect	C0917798
DB00178	has_disease	C0917798
P12821	has_side_effect	C0948008
DB00178	has_disease	C0948008
P12821	has_side_effect	C1565489
DB00178	has_disease	C1565489
DB00178	has_target	P46663
P46663	has_side_effect	C0027051
DB00180	has_target	P04150
P04150	has_side_effect	C0001622
DB00180	has_disease	C0001622
P04150	has_side_effect	C0003467
DB00180	has_disease	C0003467
P04150	has_side_effect	C0010481
DB00180	has_disease	C0010481
P04150	has_side_effect	C0013595
DB00180	has_disease	C0013595
P04150	has_side_effect	C0015672
DB00180	has_disease	C0015672
P04150	has_side_effect	C0017601
DB00180	has_disease	C0017601
P04150	has_side_effect	C0020538
DB00180	has_disease	C0020538
P04150	has_side_effect	C0030193
DB00180	has_disease	C0030193
P04150	has_side_effect	C0032285
DB00180	has_disease	C0032285
P04150	has_side_effect	C0162429
DB00180	has_disease	C0162429
P04150	has_side_effect	C0424295
DB00180	has_disease	C0424295
DB00181	has_target	Q9UBS5
Q9UBS5	has_side_effect	C0020538
DB00181	has_disease	C0020538
Q9UBS5	has_side_effect	C0030193
DB00181	has_disease	C0030193
Q9UBS5	has_side_effect	C0036572
DB00181	has_disease	C0036572
Q9UBS5	has_side_effect	C0040822
DB00181	has_disease	C0040822
DB00181	has_target	O75899
O75899	has_side_effect	C0026838
DB00181	has_disease	C0026838
O75899	has_side_effect	C0036572
DB00182	has_target	Q05940
Q05940	has_side_effect	C0003467
DB00182	has_disease	C0003467
Q05940	has_side_effect	C0011570
DB00182	has_disease	C0011570
Q05940	has_side_effect	C0015672
DB00182	has_disease	C0015672
Q05940	has_side_effect	C0027765
DB00182	has_disease	C0027765
Q05940	has_side_effect	C0033975
DB00182	has_disease	C0033975
Q05940	has_side_effect	C0038990
DB00182	has_disease	C0038990
Q05940	has_side_effect	C0040822
DB00182	has_disease	C0040822
DB00182	has_target	P23975
P23975	has_side_effect	C0003467
P23975	has_side_effect	C0011570
P23975	has_side_effect	C0020538
DB00182	has_disease	C0020538
P23975	has_side_effect	C0036572
DB00182	has_disease	C0036572
P23975	has_side_effect	C0424295
DB00182	has_disease	C0424295
DB00182	has_target	Q01959
Q01959	has_side_effect	C0003467
Q01959	has_side_effect	C0004134
DB00182	has_disease	C0004134
Q01959	has_side_effect	C0004936
DB00182	has_disease	C0004936
Q01959	has_side_effect	C0009806
DB00182	has_disease	C0009806
Q01959	has_side_effect	C0011206
DB00182	has_disease	C0011206
Q01959	has_side_effect	C0011570
Q01959	has_side_effect	C0013384
DB00182	has_disease	C0013384
Q01959	has_side_effect	C0018681
DB00182	has_disease	C0018681
Q01959	has_side_effect	C0020517
DB00182	has_disease	C0020517
Q01959	has_side_effect	C0020538
Q01959	has_side_effect	C0027765
Q01959	has_side_effect	C0033975
Q01959	has_side_effect	C0036572
Q01959	has_side_effect	C0040517
DB00182	has_disease	C0040517
Q01959	has_side_effect	C0040822
Q01959	has_side_effect	C0085631
DB00182	has_disease	C0085631
Q01959	has_side_effect	C0087169
DB00182	has_disease	C0087169
Q01959	has_side_effect	C0178417
DB00182	has_disease	C0178417
Q01959	has_side_effect	C0242350
DB00182	has_disease	C0242350
Q01959	has_side_effect	C0424295
Q01959	has_side_effect	C1456784
DB00182	has_disease	C1456784
Q01959	has_side_effect	C2830004
DB00182	has_disease	C2830004
DB00182	has_target	P31645
DB00182	has_disease	C0003123
DB00182	has_disease	C0011991
DB00182	has_disease	C0013395
DB00182	has_disease	C0013404
DB00182	has_disease	C0017178
DB00182	has_disease	C0018524
DB00182	has_disease	C0027051
DB00182	has_disease	C0027497
DB00182	has_disease	C0038454
P31645	has_side_effect	C0040517
DB00182	has_disease	C0042373
DB00182	has_disease	C0085633
P31645	has_side_effect	C0086769
DB00182	has_disease	C0086769
P31645	has_side_effect	C0178417
P31645	has_side_effect	C0233477
DB00182	has_disease	C0233477
P31645	has_side_effect	C0600104
DB00182	has_disease	C0600104
DB00182	has_disease	C0917801
DB00182	has_target	P14416
P14416	has_side_effect	C0003467
P14416	has_side_effect	C0004936
P14416	has_side_effect	C0011206
P14416	has_side_effect	C0011570
P14416	has_side_effect	C0013384
P14416	has_side_effect	C0018681
P14416	has_side_effect	C0020538
P14416	has_side_effect	C0020649
DB00182	has_disease	C0020649
P14416	has_side_effect	C0027497
P14416	has_side_effect	C0027765
P14416	has_side_effect	C0027849
DB00182	has_disease	C0027849
P14416	has_side_effect	C0033975
P14416	has_side_effect	C0036572
P14416	has_side_effect	C0039231
DB00182	has_disease	C0039231
P14416	has_side_effect	C0040517
P14416	has_side_effect	C0040822
P14416	has_side_effect	C0086769
P14416	has_side_effect	C0087169
P14416	has_side_effect	C0162429
DB00182	has_disease	C0162429
P14416	has_side_effect	C0178417
P14416	has_side_effect	C0242350
P14416	has_side_effect	C0424295
P14416	has_side_effect	C0600104
P14416	has_side_effect	C0917801
DB00182	has_target	Q16568
Q16568	has_side_effect	C0003123
Q16568	has_side_effect	C0003467
Q16568	has_side_effect	C0004936
Q16568	has_side_effect	C0011570
Q16568	has_side_effect	C0033975
Q16568	has_side_effect	C0038454
Q16568	has_side_effect	C0085593
DB00182	has_disease	C0085593
DB00182	has_target	Q96RJ0
Q96RJ0	has_side_effect	C0424295
DB00182	has_target	P27338
P27338	has_side_effect	C0004936
P27338	has_side_effect	C0011570
P27338	has_side_effect	C0013384
P27338	has_side_effect	C0020649
P27338	has_side_effect	C0027765
P27338	has_side_effect	C0033975
P27338	has_side_effect	C0042373
P27338	has_side_effect	C0162429
DB00182	has_target	P08588
P08588	has_side_effect	C0011570
P08588	has_side_effect	C0018799
DB00182	has_disease	C0018799
P08588	has_side_effect	C0020538
P08588	has_side_effect	C0027051
P08588	has_side_effect	C0038454
P08588	has_side_effect	C0039070
DB00182	has_disease	C0039070
P08588	has_side_effect	C0878544
DB00182	has_disease	C0878544
DB00182	has_target	P07550
P07550	has_side_effect	C0003467
P07550	has_side_effect	C0004936
P07550	has_side_effect	C0011570
P07550	has_side_effect	C0013404
P07550	has_side_effect	C0015397
DB00182	has_disease	C0015397
P07550	has_side_effect	C0020538
P07550	has_side_effect	C0027051
P07550	has_side_effect	C0027765
P07550	has_side_effect	C0036572
P07550	has_side_effect	C0038454
P07550	has_side_effect	C0039231
P07550	has_side_effect	C0040822
P07550	has_side_effect	C0042109
DB00182	has_disease	C0042109
P07550	has_side_effect	C0424295
P07550	has_side_effect	C0878544
DB00182	has_target	P13945
P13945	has_side_effect	C0020538
P13945	has_side_effect	C0027051
DB00182	has_target	P35348
P35348	has_side_effect	C0020538
P35348	has_side_effect	C0027765
P35348	has_side_effect	C0040517
DB00182	has_target	P35368
P35368	has_side_effect	C0020538
P35368	has_side_effect	C0020649
P35368	has_side_effect	C0036572
DB00182	has_target	P25100
P25100	has_side_effect	C0020538
DB00182	has_target	P08913
P08913	has_side_effect	C0011570
P08913	has_side_effect	C0018799
P08913	has_side_effect	C0020538
P08913	has_side_effect	C0020649
P08913	has_side_effect	C0040517
P08913	has_side_effect	C0086769
P08913	has_side_effect	C0424295
DB00182	has_target	P18089
P18089	has_side_effect	C0020538
P18089	has_side_effect	C0027051
P18089	has_side_effect	C0027765
P18089	has_side_effect	C0040822
DB00182	has_target	P18825
P18825	has_side_effect	C0009806
P18825	has_side_effect	C0011570
P18825	has_side_effect	C0020538
DB00182	has_target	P21397
P21397	has_side_effect	C0001807
DB00182	has_disease	C0001807
P21397	has_side_effect	C0003467
P21397	has_side_effect	C0004936
P21397	has_side_effect	C0011570
P21397	has_side_effect	C0013384
P21397	has_side_effect	C0020649
P21397	has_side_effect	C0033975
P21397	has_side_effect	C0038454
P21397	has_side_effect	C0040517
P21397	has_side_effect	C0042373
P21397	has_side_effect	C0086769
P21397	has_side_effect	C0162429
P21397	has_side_effect	C0424295
DB00184	has_target	Q9GZZ6
Q9GZZ6	has_side_effect	C0028043
DB00184	has_disease	C0028043
DB00184	has_target	P28329
P28329	has_side_effect	C0011168
DB00184	has_disease	C0011168
P28329	has_side_effect	C0013404
DB00184	has_disease	C0013404
P28329	has_side_effect	C0028043
P28329	has_side_effect	C0030193
DB00184	has_disease	C0030193
P28329	has_side_effect	C0036572
DB00184	has_disease	C0036572
P28329	has_side_effect	C0233794
DB00184	has_disease	C0233794
P28329	has_side_effect	C1145670
DB00184	has_disease	C1145670
DB00184	has_target	Q15822
Q15822	has_side_effect	C0003467
DB00184	has_disease	C0003467
Q15822	has_side_effect	C0028043
Q15822	has_side_effect	C0036572
DB00184	has_target	P43681
P43681	has_side_effect	C0003467
P43681	has_side_effect	C0004936
DB00184	has_disease	C0004936
P43681	has_side_effect	C0012833
DB00184	has_disease	C0012833
P43681	has_side_effect	C0013146
DB00184	has_disease	C0013146
P43681	has_side_effect	C0018801
DB00184	has_disease	C0018801
P43681	has_side_effect	C0027765
DB00184	has_disease	C0027765
P43681	has_side_effect	C0028043
P43681	has_side_effect	C0030193
P43681	has_side_effect	C0036572
P43681	has_side_effect	C0042571
DB00184	has_disease	C0042571
P43681	has_side_effect	C0233794
P43681	has_side_effect	C0851578
DB00184	has_disease	C0851578
DB00184	has_target	P17787
P17787	has_side_effect	C0012833
P17787	has_side_effect	C0027497
DB00184	has_disease	C0027497
P17787	has_side_effect	C0028043
P17787	has_side_effect	C0036572
P17787	has_side_effect	C0038587
DB00184	has_disease	C0038587
P17787	has_side_effect	C0042571
P17787	has_side_effect	C0233794
P17787	has_side_effect	C0851578
DB00184	has_target	P11511
P11511	has_side_effect	C0003862
DB00184	has_disease	C0003862
P11511	has_side_effect	C0020538
DB00184	has_disease	C0020538
P11511	has_side_effect	C0030193
P11511	has_side_effect	C0149931
DB00184	has_disease	C0149931
DB00184	has_target	P36544
P36544	has_side_effect	C0004936
P36544	has_side_effect	C0012833
P36544	has_side_effect	C0028043
P36544	has_side_effect	C0036572
P36544	has_side_effect	C0038587
P36544	has_side_effect	C0042571
P36544	has_side_effect	C0233794
DB00184	has_target	Q9UGM1
Q9UGM1	has_side_effect	C0028043
DB00184	has_target	P30926
P30926	has_side_effect	C0012833
P30926	has_side_effect	C0028043
P30926	has_side_effect	C0036572
P30926	has_side_effect	C0038587
P30926	has_side_effect	C0042571
DB00184	has_target	P32297
P32297	has_side_effect	C0012833
P32297	has_side_effect	C0028043
P32297	has_side_effect	C0036572
P32297	has_side_effect	C0042571
DB00184	has_target	P30532
P30532	has_side_effect	C0004936
P30532	has_side_effect	C0013146
P30532	has_side_effect	C0028043
P30532	has_side_effect	C0036572
P30532	has_side_effect	C0038587
DB00184	has_target	Q15825
Q15825	has_side_effect	C0012833
Q15825	has_side_effect	C0028043
Q15825	has_side_effect	C0038587
Q15825	has_side_effect	C0042571
DB00184	has_target	Q05901
Q05901	has_side_effect	C0012833
Q05901	has_side_effect	C0028043
Q05901	has_side_effect	C0042571
DB00185	has_target	P20309
P20309	has_side_effect	C0004096
DB00185	has_disease	C0004096
P20309	has_side_effect	C0007137
DB00185	has_disease	C0007137
P20309	has_side_effect	C0009806
DB00185	has_disease	C0009806
P20309	has_side_effect	C0011849
DB00185	has_disease	C0011849
P20309	has_side_effect	C0018799
DB00185	has_disease	C0018799
P20309	has_side_effect	C0020456
DB00185	has_disease	C0020456
P20309	has_side_effect	C0024117
DB00185	has_disease	C0024117
P20309	has_side_effect	C0027051
DB00185	has_disease	C0027051
P20309	has_side_effect	C0027092
DB00185	has_disease	C0027092
P20309	has_side_effect	C0027651
DB00185	has_disease	C0027651
P20309	has_side_effect	C0034069
DB00185	has_disease	C0034069
P20309	has_side_effect	C0035309
DB00185	has_disease	C0035309
P20309	has_side_effect	C0037274
DB00185	has_disease	C0037274
P20309	has_side_effect	C0242350
DB00185	has_disease	C0242350
DB00185	has_target	P11229
P11229	has_side_effect	C0004096
P11229	has_side_effect	C0036572
DB00185	has_disease	C0036572
DB00186	has_target	P30536
P30536	has_side_effect	C0030193
DB00186	has_disease	C0030193
P30536	has_side_effect	C0033975
DB00186	has_disease	C0033975
P30536	has_side_effect	C0085612
DB00186	has_disease	C0085612
P30536	has_side_effect	C0242350
DB00186	has_disease	C0242350
DB00186	has_target	P14867
P14867	has_side_effect	C0004134
DB00186	has_disease	C0004134
P14867	has_side_effect	C0033975
P14867	has_side_effect	C0036572
DB00186	has_disease	C0036572
P14867	has_side_effect	C0040822
DB00186	has_disease	C0040822
DB00186	has_target	P34903
P34903	has_side_effect	C0009806
DB00186	has_disease	C0009806
P34903	has_side_effect	C0040822
DB00186	has_target	P48169
P48169	has_side_effect	C0004134
P48169	has_side_effect	C0036572
DB00186	has_target	P31644
P31644	has_side_effect	C0036572
P31644	has_side_effect	C0233794
DB00186	has_disease	C0233794
DB00186	has_target	P18505
P18505	has_side_effect	C0036572
DB00186	has_target	P47870
P47870	has_side_effect	C0033975
DB00186	has_target	P28472
P28472	has_side_effect	C0001807
DB00186	has_disease	C0001807
P28472	has_side_effect	C0027066
DB00186	has_disease	C0027066
P28472	has_side_effect	C0036572
DB00186	has_target	O14764
O14764	has_side_effect	C0009806
O14764	has_side_effect	C0036572
DB00186	has_target	P18507
P18507	has_side_effect	C0033975
P18507	has_side_effect	C0036572
P18507	has_side_effect	C0040822
DB00186	has_target	Q99928
Q99928	has_side_effect	C0033975
DB00186	has_target	Q9UN88
Q9UN88	has_side_effect	C0040822
DB00187	has_target	P08588
DB00187	has_disease	C0018799
P08588	has_side_effect	C0018801
